datetime_utc,year,doy,hour,rho_orbit_kgm3,rho_point_kgm3,n_dens_samples,alt_mean_m,lat_mean_deg,lst_circmean_h,f107_sfu,f107_81d_sfu,dst_nt,kp10,ap_nt
2024-05-27T04:00:00Z,2024,148,4,8.55271e-13,4.68804e-13,360,496888,-8.99857,3.78642,174.6,189.78,0,3,2
2024-05-27T05:00:00Z,2024,148,5,8.68317e-13,1.04292e-12,360,491625,-19.0222,16.0884,174.6,189.78,0,3,2
2024-05-27T06:00:00Z,2024,148,6,8.69626e-13,1.03193e-12,360,482744,32.3664,6.05373,174.6,189.78,-2,23,9
2024-05-27T07:00:00Z,2024,148,7,8.95628e-13,5.24378e-13,360,497377,-25.1258,3.42744,174.6,189.78,2,23,9
2024-05-27T08:00:00Z,2024,148,8,9.55306e-13,1.26911e-12,360,488726,-0.938397,15.8232,174.6,189.78,-1,23,9
2024-05-27T09:00:00Z,2024,148,9,9.73704e-13,9.10178e-13,360,487384,25.8291,4.23922,174.6,189.78,-9,30,15
2024-05-27T10:00:00Z,2024,148,10,9.91746e-13,7.98374e-13,360,495787,-32.4932,2.11003,174.6,189.78,-10,30,15
2024-05-27T11:00:00Z,2024,148,11,9.85345e-13,1.3142e-12,360,484940,17.3089,15.5751,174.6,189.78,-12,30,15
2024-05-27T12:00:00Z,2024,148,12,9.4083e-13,6.73334e-13,360,493014,10.3479,3.85889,174.6,189.78,-4,23,9
2024-05-27T13:00:00Z,2024,148,13,9.12228e-13,9.26374e-13,360,493815,-30.6916,16.5913,174.6,189.78,-4,23,9
2024-05-27T14:00:00Z,2024,148,14,9.02032e-13,1.18508e-12,360,482010,29.434,15.1464,174.6,189.78,-10,23,9
2024-05-27T15:00:00Z,2024,148,15,8.98032e-13,5.25081e-13,360,496772,-8.14841,3.75651,174.6,189.78,-12,13,5
2024-05-27T16:00:00Z,2024,148,16,8.98925e-13,1.0673e-12,360,491785,-19.7459,16.0663,174.6,189.78,-12,13,5
2024-05-27T17:00:00Z,2024,148,17,8.76488e-13,1.04501e-12,360,482555,32.4464,6.44327,174.6,189.78,-10,13,5
2024-05-27T18:00:00Z,2024,148,18,8.56896e-13,5.07404e-13,360,497364,-24.566,3.40879,174.6,189.78,-9,13,5
2024-05-27T19:00:00Z,2024,148,19,8.44531e-13,1.09749e-12,360,488891,-1.7923,15.7913,174.6,189.78,-10,13,5
2024-05-27T20:00:00Z,2024,148,20,8.39593e-13,8.2789e-13,360,487018,26.3308,4.22315,174.6,189.78,-7,13,5
2024-05-27T21:00:00Z,2024,148,21,8.36449e-13,6.29846e-13,360,495872,-32.3545,2.27417,174.6,189.78,-5,20,7
2024-05-27T22:00:00Z,2024,148,22,8.5386e-13,1.14372e-12,360,485161,16.5278,15.5551,174.6,189.78,-6,20,7
2024-05-27T23:00:00Z,2024,148,23,8.62339e-13,6.40292e-13,360,492724,11.2035,3.83227,174.6,189.78,-7,20,7
2024-05-28T00:00:00Z,2024,149,0,8.60429e-13,8.61207e-13,360,493974,-30.9784,16.6137,170.9,189.273,-5,20,7
2024-05-28T01:00:00Z,2024,149,1,8.61275e-13,1.14856e-12,360,482071,29.0725,15.1473,170.9,189.273,-6,20,7
2024-05-28T02:00:00Z,2024,149,2,8.54701e-13,4.74316e-13,360,496590,-7.29406,3.72594,170.9,189.273,-8,20,7
2024-05-28T03:00:00Z,2024,149,3,8.48468e-13,1.0128e-12,360,492065,-20.4569,16.0439,170.9,189.273,-8,17,6
2024-05-28T04:00:00Z,2024,149,4,8.61637e-13,1.04406e-12,360,482253,32.5038,6.99201,170.9,189.273,-4,17,6
2024-05-28T05:00:00Z,2024,149,5,8.68826e-13,5.11942e-13,360,497424,-23.9884,3.38961,170.9,189.273,2,17,6
2024-05-28T06:00:00Z,2024,149,6,8.73407e-13,1.14447e-12,360,489089,-2.65025,15.7595,170.9,189.273,4,17,6
2024-05-28T07:00:00Z,2024,149,7,8.87295e-13,8.49659e-13,360,486583,26.8128,4.20812,170.9,189.273,4,17,6
2024-05-28T08:00:00Z,2024,149,8,8.83153e-13,6.76052e-13,360,496056,-32.1983,2.40103,170.9,189.273,8,17,6
2024-05-28T09:00:00Z,2024,149,9,8.81107e-13,1.20667e-12,360,485274,15.7191,15.5377,170.9,189.273,9,7,3
2024-05-28T10:00:00Z,2024,149,10,8.6089e-13,6.02856e-13,360,492390,12.0577,3.8096,170.9,189.273,7,7,3
2024-05-28T11:00:00Z,2024,149,11,8.5585e-13,8.62285e-13,360,494251,-31.251,16.6445,170.9,189.273,6,7,3
2024-05-28T12:00:00Z,2024,149,12,8.35529e-13,1.12352e-12,360,482050,28.6875,15.1448,170.9,189.273,3,3,2
2024-05-28T13:00:00Z,2024,149,13,8.31717e-13,4.69062e-13,360,496448,-6.43648,3.69537,170.9,189.273,0,3,2
2024-05-28T14:00:00Z,2024,149,14,8.2146e-13,9.61267e-13,360,492269,-21.1505,16.0221,170.9,189.273,1,3,2
2024-05-28T15:00:00Z,2024,149,15,8.22766e-13,1.02379e-12,360,482072,32.5447,7.75685,170.9,189.273,5,7,3
2024-05-28T16:00:00Z,2024,149,16,8.09527e-13,4.41619e-13,360,497410,-23.3846,3.36893,170.9,189.273,8,7,3
2024-05-28T17:00:00Z,2024,149,17,8.00954e-13,1.05131e-12,360,489331,-3.50824,15.7279,170.9,189.273,10,7,3
2024-05-28T18:00:00Z,2024,149,18,7.82042e-13,7.84964e-13,360,486141,27.2776,4.19485,170.9,189.273,11,7,3
2024-05-28T19:00:00Z,2024,149,19,7.73825e-13,5.64589e-13,360,496207,-32.0211,2.49831,170.9,189.273,10,7,3
2024-05-28T20:00:00Z,2024,149,20,7.66762e-13,1.03342e-12,360,485401,14.8893,15.5259,170.9,189.273,8,7,3
2024-05-28T21:00:00Z,2024,149,21,7.67387e-13,5.80347e-13,360,492068,12.9199,3.79248,170.9,189.273,7,7,3
2024-05-28T22:00:00Z,2024,149,22,7.64561e-13,7.46501e-13,360,494377,-31.5005,16.6865,170.9,189.273,8,7,3
2024-05-28T23:00:00Z,2024,149,23,7.59846e-13,1.02288e-12,360,482172,28.2834,15.1401,170.9,189.273,10,7,3
2024-05-29T00:00:00Z,2024,150,0,7.62184e-13,4.30678e-13,360,496241,-5.57202,3.66391,175.2,188.598,10,3,2
2024-05-29T01:00:00Z,2024,150,1,7.65836e-13,8.8878e-13,360,492518,-21.8286,16.0002,175.2,188.598,14,3,2
2024-05-29T02:00:00Z,2024,150,2,7.7205e-13,9.67457e-13,360,481854,32.5646,8.76874,175.2,188.598,15,3,2
2024-05-29T03:00:00Z,2024,150,3,7.73062e-13,4.20229e-13,360,497441,-22.7607,3.34806,175.2,188.598,13,7,3
2024-05-29T04:00:00Z,2024,150,4,7.89557e-13,1.0275e-12,360,489643,-4.37379,15.6961,175.2,188.598,16,7,3
2024-05-29T05:00:00Z,2024,150,5,8.02501e-13,8.00019e-13,360,485640,27.7216,4.184,175.2,188.598,18,7,3
2024-05-29T06:00:00Z,2024,150,6,8.13306e-13,6.07014e-13,360,496358,-31.8235,2.57307,175.2,188.598,16,17,6
2024-05-29T07:00:00Z,2024,150,7,8.18949e-13,1.12881e-12,360,485567,14.0394,15.5287,175.2,188.598,18,17,6
2024-05-29T08:00:00Z,2024,150,8,8.2767e-13,6.09801e-13,360,491656,13.7809,3.79195,175.2,188.598,22,17,6
2024-05-29T09:00:00Z,2024,150,9,8.29973e-13,7.98977e-13,360,494620,-31.7345,16.7404,175.2,188.598,24,17,6
2024-05-29T10:00:00Z,2024,150,10,8.31543e-13,1.11226e-12,360,482161,27.8533,15.1323,175.2,188.598,23,17,6
2024-05-29T11:00:00Z,2024,150,11,8.3765e-13,5.08411e-13,360,496105,-4.7057,3.6331,175.2,188.598,16,17,6
2024-05-29T12:00:00Z,2024,150,12,8.31096e-13,9.45098e-13,360,492756,-22.4904,15.9792,175.2,188.598,15,10,4
2024-05-29T13:00:00Z,2024,150,13,8.19035e-13,1.0162e-12,360,481662,32.5647,9.94127,175.2,188.598,15,10,4
2024-05-29T14:00:00Z,2024,150,14,8.20574e-13,4.60783e-13,360,497437,-22.1121,3.32649,175.2,188.598,17,10,4
2024-05-29T15:00:00Z,2024,150,15,8.41903e-13,1.08919e-12,360,489895,-5.24114,15.6648,175.2,188.598,21,17,6
2024-05-29T16:00:00Z,2024,150,16,8.49608e-13,8.64268e-13,360,485318,28.152,4.17501,175.2,188.598,27,17,6
2024-05-29T17:00:00Z,2024,150,17,8.47717e-13,6.17846e-13,360,496408,-31.6025,2.62974,175.2,188.598,25,17,6
2024-05-29T18:00:00Z,2024,150,18,8.33104e-13,1.11659e-12,360,485804,13.1756,15.5328,175.2,188.598,19,23,9
2024-05-29T19:00:00Z,2024,150,19,8.69984e-13,7.22369e-13,360,491233,14.6347,3.79771,175.2,188.598,11,23,9
2024-05-29T20:00:00Z,2024,150,20,8.85357e-13,7.92584e-13,360,494747,-31.9464,16.8117,175.2,188.598,12,23,9
2024-05-29T21:00:00Z,2024,150,21,9.04814e-13,1.2101e-12,360,482261,27.4041,15.1229,175.2,188.598,7,17,6
2024-05-29T22:00:00Z,2024,150,22,8.99783e-13,5.57383e-13,360,495898,-3.83156,3.60108,175.2,188.598,4,17,6
2024-05-29T23:00:00Z,2024,150,23,9.05504e-13,1.03439e-12,360,492963,-23.1334,15.9586,175.2,188.598,2,17,6
2024-05-30T00:00:00Z,2024,151,0,8.76524e-13,1.088e-12,360,481549,32.5463,11.0637,177.7,188.212,1,3,2
2024-05-30T01:00:00Z,2024,151,1,8.73296e-13,4.93024e-13,360,497400,-21.4405,3.30432,177.7,188.212,1,3,2
2024-05-30T02:00:00Z,2024,151,2,8.78324e-13,1.12329e-12,360,490211,-6.1133,15.6335,177.7,188.212,4,3,2
2024-05-30T03:00:00Z,2024,151,3,8.78992e-13,9.00549e-13,360,484890,28.5609,4.16898,177.7,188.212,5,7,3
2024-05-30T04:00:00Z,2024,151,4,8.84968e-13,6.48186e-13,360,496579,-31.3643,2.67369,177.7,188.212,10,7,3
2024-05-30T05:00:00Z,2024,151,5,9.0387e-13,1.22049e-12,360,486044,12.3068,15.5178,177.7,188.212,11,7,3
2024-05-30T06:00:00Z,2024,151,6,8.97662e-13,6.76611e-13,360,490768,15.4728,3.78725,177.7,188.212,11,7,3
2024-05-30T07:00:00Z,2024,151,7,8.89255e-13,8.52071e-13,360,494925,-32.1386,16.9041,177.7,188.212,14,7,3
2024-05-30T08:00:00Z,2024,151,8,8.83598e-13,1.19398e-12,360,482298,26.9316,15.1119,177.7,188.212,16,7,3
2024-05-30T09:00:00Z,2024,151,9,8.91606e-13,5.36933e-13,360,495683,-2.95795,3.56996,177.7,188.212,17,13,5
2024-05-30T10:00:00Z,2024,151,10,9.12318e-13,1.02889e-12,360,493231,-23.7613,15.9386,177.7,188.212,12,13,5
2024-05-30T11:00:00Z,2024,151,11,9.10458e-13,1.12328e-12,360,481339,32.5045,11.9653,177.7,188.212,13,13,5
2024-05-30T12:00:00Z,2024,151,12,9.21721e-13,5.603e-13,360,497420,-20.7473,3.2822,177.7,188.212,10,20,7
2024-05-30T13:00:00Z,2024,151,13,9.04473e-13,1.13933e-12,360,490478,-6.98836,15.6028,177.7,188.212,5,20,7
2024-05-30T14:00:00Z,2024,151,14,8.98055e-13,9.37896e-13,360,484527,28.9527,4.1663,177.7,188.212,5,20,7
2024-05-30T15:00:00Z,2024,151,15,9.12024e-13,6.36835e-13,360,496661,-31.1014,2.70602,177.7,188.212,0,33,18
2024-05-30T16:00:00Z,2024,151,16,9.30894e-13,1.24734e-12,360,486326,11.4366,15.4957,177.7,188.212,-3,33,18
2024-05-30T17:00:00Z,2024,151,17,9.24725e-13,7.48075e-13,360,490336,16.2959,3.76988,177.7,188.212,-5,33,18
2024-05-30T18:00:00Z,2024,151,18,9.33453e-13,8.38851e-13,360,495062,-32.3102,17.0258,177.7,188.212,-9,20,7
2024-05-30T19:00:00Z,2024,151,19,9.45304e-13,1.27498e-12,360,482369,26.4379,15.0989,177.7,188.212,-17,20,7
2024-05-30T20:00:00Z,2024,151,20,9.47092e-13,6.24793e-13,360,495435,-2.07788,3.53816,177.7,188.212,-18,20,7
2024-05-30T21:00:00Z,2024,151,21,9.59282e-13,1.0376e-12,360,493353,-24.3679,15.9195,177.7,188.212,-17,27,12
2024-05-30T22:00:00Z,2024,151,22,9.77346e-13,1.22862e-12,360,481332,32.4471,12.6299,177.7,188.212,-12,27,12
2024-05-30T23:00:00Z,2024,151,23,9.48884e-13,5.55826e-13,360,497326,-20.0259,3.25945,177.7,188.212,-7,27,12
2024-05-31T00:00:00Z,2024,152,0,9.32063e-13,1.16927e-12,360,490765,-7.86708,15.5721,184.5,188.326,-5,27,12
2024-05-31T01:00:00Z,2024,152,1,9.12651e-13,9.44367e-13,360,484195,29.3264,4.16644,184.5,188.326,-4,27,12
2024-05-31T02:00:00Z,2024,152,2,9.4086e-13,6.9718e-13,360,496758,-30.8177,2.73026,184.5,188.326,-11,27,12
2024-05-31T03:00:00Z,2024,152,3,9.66918e-13,1.26245e-12,360,486629,10.5602,15.4697,184.5,188.326,-17,43,32
2024-05-31T04:00:00Z,2024,152,4,1.0072e-12,8.31504e-13,360,489844,17.0988,3.75011,184.5,188.326,-22,43,32
2024-05-31T05:00:00Z,2024,152,5,1.06959e-12,9.9375e-13,360,495276,-32.4637,17.1862,184.5,188.326,-21,43,32
2024-05-31T06:00:00Z,2024,152,6,1.0838e-12,1.43234e-12,360,482429,25.921,15.0846,184.5,188.326,-21,23,9
2024-05-31T07:00:00Z,2024,152,7,1.01643e-12,6.12817e-13,360,495150,-1.19734,3.50611,184.5,188.326,-17,23,9
2024-05-31T08:00:00Z,2024,152,8,1.01202e-12,1.15025e-12,360,493572,-24.9585,15.9008,184.5,188.326,-18,23,9
2024-05-31T09:00:00Z,2024,152,9,1.01364e-12,1.2612e-12,360,481121,32.3627,13.1029,184.5,188.326,-22,10,4
2024-05-31T10:00:00Z,2024,152,10,1.01031e-12,6.0275e-13,360,497397,-19.2868,3.2375,184.5,188.326,-21,10,4
2024-05-31T11:00:00Z,2024,152,11,1.02043e-12,1.28333e-12,360,491024,-8.75241,15.5422,184.5,188.326,-24,10,4
2024-05-31T12:00:00Z,2024,152,12,1.02265e-12,1.06326e-12,360,483820,29.6787,4.17181,184.5,188.326,-22,13,5
2024-05-31T13:00:00Z,2024,152,13,1.00574e-12,7.19731e-13,360,496892,-30.513,2.74694,184.5,188.326,-20,13,5
2024-05-31T14:00:00Z,2024,152,14,9.81566e-13,1.29567e-12,360,486878,9.68018,15.442,184.5,188.326,-20,13,5
2024-05-31T15:00:00Z,2024,152,15,9.82416e-13,8.11887e-13,360,489473,17.8875,3.72892,184.5,188.326,-21,17,6
2024-05-31T16:00:00Z,2024,152,16,9.73339e-13,8.93778e-13,360,495363,-32.5935,17.4057,184.5,188.326,-18,17,6
2024-05-31T17:00:00Z,2024,152,17,9.50399e-13,1.26981e-12,360,482605,25.385,15.0689,184.5,188.326,-20,17,6
2024-05-31T18:00:00Z,2024,152,18,9.51969e-13,6.16662e-13,360,494822,-0.312731,3.47436,184.5,188.326,-25,17,6
2024-05-31T19:00:00Z,2024,152,19,9.39475e-13,1.02356e-12,360,493702,-25.5284,15.8831,184.5,188.326,-28,17,6
2024-05-31T20:00:00Z,2024,152,20,9.21627e-13,1.17963e-12,360,481040,32.2606,13.4435,184.5,188.326,-26,17,6
2024-05-31T21:00:00Z,2024,152,21,9.09241e-13,5.08903e-13,360,497297,-18.516,3.21529,184.5,188.326,-24,13,5
2024-05-31T22:00:00Z,2024,152,22,9.10734e-13,1.13538e-12,360,491247,-9.63869,15.5131,184.5,188.326,-21,13,5
2024-05-31T23:00:00Z,2024,152,23,8.91928e-13,9.67634e-13,360,483596,30.017,4.18122,184.5,188.326,-19,13,5
2024-06-01T00:00:00Z,2024,153,0,8.825e-13,6.22707e-13,360,496926,-30.183,2.75784,233.3,188.233,-25,27,12
2024-06-01T01:00:00Z,2024,153,1,8.83591e-13,1.15697e-12,360,487203,8.79613,15.4129,233.3,188.233,-21,27,12
2024-06-01T02:00:00Z,2024,153,2,9.02582e-13,7.60646e-13,360,489023,18.6583,3.70692,233.3,188.233,-21,27,12
2024-06-01T03:00:00Z,2024,153,3,9.02231e-13,8.15288e-13,360,495583,-32.7063,17.7041,233.3,188.233,-22,3,2
2024-06-01T04:00:00Z,2024,153,4,9.18917e-13,1.2228e-12,360,482750,24.8231,15.0514,233.3,188.233,-22,3,2
2024-06-01T05:00:00Z,2024,153,5,9.11426e-13,5.7031e-13,360,494440,0.571539,3.44244,233.3,188.233,-19,3,2
2024-06-01T06:00:00Z,2024,153,6,9.09821e-13,1.01447e-12,360,493921,-26.0808,15.8666,233.3,188.233,-18,7,3
2024-06-01T07:00:00Z,2024,153,7,9.14933e-13,1.17079e-12,360,480882,32.1351,13.6928,233.3,188.233,-17,7,3
2024-06-01T08:00:00Z,2024,153,8,9.13969e-13,4.91434e-13,360,497239,-17.7249,3.19436,233.3,188.233,-16,7,3
2024-06-01T09:00:00Z,2024,153,9,9.23486e-13,1.16816e-12,360,491506,-10.5337,15.485,233.3,188.233,-13,10,4
2024-06-01T10:00:00Z,2024,153,10,9.33381e-13,1.01301e-12,360,483199,30.3298,4.19772,233.3,188.233,-13,10,4
2024-06-01T11:00:00Z,2024,153,11,9.37016e-13,6.35328e-13,360,497122,-29.8341,2.76444,233.3,188.233,-11,10,4
2024-06-01T12:00:00Z,2024,153,12,9.3522e-13,1.25009e-12,360,487463,7.90613,15.3833,233.3,188.233,-11,13,5
2024-06-01T13:00:00Z,2024,153,13,9.34059e-13,7.91507e-13,360,488609,19.4114,3.68515,233.3,188.233,-10,13,5
2024-06-01T14:00:00Z,2024,153,14,9.36017e-13,8.05561e-13,360,495727,-32.7966,18.1243,233.3,188.233,-10,13,5
2024-06-01T15:00:00Z,2024,153,15,9.50118e-13,1.29282e-12,360,482951,24.2404,15.0332,233.3,188.233,-11,13,5
2024-06-01T16:00:00Z,2024,153,16,9.26311e-13,5.8543e-13,360,494123,1.46319,3.41013,233.3,188.233,-12,13,5
2024-06-01T17:00:00Z,2024,153,17,9.12732e-13,1.0004e-12,360,494055,-26.6106,15.8514,233.3,188.233,-11,13,5
2024-06-01T18:00:00Z,2024,153,18,8.84739e-13,1.15377e-12,360,480787,31.9887,13.8776,233.3,188.233,-10,7,3
2024-06-01T19:00:00Z,2024,153,19,8.81838e-13,4.70759e-13,360,497124,-16.9082,3.17433,233.3,188.233,-12,7,3
2024-06-01T20:00:00Z,2024,153,20,8.88054e-13,1.10898e-12,360,491682,-11.43,15.4585,233.3,188.233,-10,7,3
2024-06-01T21:00:00Z,2024,153,21,8.95849e-13,1.00841e-12,360,482965,30.6281,4.21988,233.3,188.233,-12,0,0
2024-06-01T22:00:00Z,2024,153,22,8.83346e-13,5.52475e-13,360,497112,-29.4563,2.76602,233.3,188.233,-10,0,0
2024-06-01T23:00:00Z,2024,153,23,8.8414e-13,1.19506e-12,360,487805,7.01234,15.3529,233.3,188.233,-9,0,0
2024-06-02T00:00:00Z,2024,154,0,8.74434e-13,7.4513e-13,360,488191,20.1494,3.66279,185,188.079,-8,3,2
2024-06-02T01:00:00Z,2024,154,1,8.73056e-13,7.59207e-13,360,495879,-32.8662,18.7175,185,188.079,-8,3,2
2024-06-02T02:00:00Z,2024,154,2,8.80507e-13,1.19705e-12,360,483165,23.6313,15.0142,185,188.079,-8,3,2
2024-06-02T03:00:00Z,2024,154,3,8.83876e-13,5.55841e-13,360,493746,2.35662,3.37829,185,188.079,-4,7,3
2024-06-02T04:00:00Z,2024,154,4,8.95434e-13,9.74467e-13,360,494352,-27.1261,15.8376,185,188.079,-5,7,3
2024-06-02T05:00:00Z,2024,154,5,9.03805e-13,1.19043e-12,360,480635,31.8184,14.0157,185,188.079,-4,7,3
2024-06-02T06:00:00Z,2024,154,6,9.02947e-13,4.71523e-13,360,496976,-16.0672,3.15658,185,188.079,-2,3,2
2024-06-02T07:00:00Z,2024,154,7,9.04015e-13,1.13012e-12,360,491901,-12.3301,15.4349,185,188.079,-3,3,2
2024-06-02T08:00:00Z,2024,154,8,9.14773e-13,1.03043e-12,360,482601,30.9028,4.25095,185,188.079,-1,3,2
2024-06-02T09:00:00Z,2024,154,9,9.18413e-13,5.76397e-13,360,497255,-29.0592,2.76587,185,188.079,-1,10,4
2024-06-02T10:00:00Z,2024,154,10,9.39681e-13,1.2727e-12,360,488062,6.11004,15.3221,185,188.079,-2,10,4
2024-06-02T11:00:00Z,2024,154,11,9.4625e-13,8.19252e-13,360,487782,20.8681,3.64149,185,188.079,-3,10,4
2024-06-02T12:00:00Z,2024,154,12,9.40749e-13,7.93449e-13,360,496053,-32.915,19.5503,185,188.079,0,7,3
2024-06-02T13:00:00Z,2024,154,13,9.21823e-13,1.26113e-12,360,483379,22.9981,14.9942,185,188.079,2,7,3
2024-06-02T14:00:00Z,2024,154,14,9.31122e-13,6.00708e-13,360,493403,3.25615,3.34661,185,188.079,3,7,3
2024-06-02T15:00:00Z,2024,154,15,9.37567e-13,1.00574e-12,360,494513,-27.6189,15.8265,185,188.079,3,10,4
2024-06-02T16:00:00Z,2024,154,16,9.28108e-13,1.2335e-12,360,480687,31.6302,14.1209,185,188.079,8,10,4
2024-06-02T17:00:00Z,2024,154,17,9.1561e-13,4.73167e-13,360,496730,-15.2001,3.14409,185,188.079,8,10,4
2024-06-02T18:00:00Z,2024,154,18,9.11198e-13,1.12749e-12,360,492178,-13.2338,15.4174,185,188.079,7,13,5
2024-06-02T19:00:00Z,2024,154,19,9.15292e-13,1.06339e-12,360,482250,31.1566,4.29318,185,188.079,3,13,5
2024-06-02T20:00:00Z,2024,154,20,9.0825e-13,5.46234e-13,360,497256,-28.6349,2.76173,185,188.079,2,13,5
2024-06-02T21:00:00Z,2024,154,21,9.16829e-13,1.22055e-12,360,488366,5.20564,15.2911,185,188.079,1,23,9
2024-06-02T22:00:00Z,2024,154,22,9.3465e-13,8.56797e-13,360,487418,21.5722,3.61968,185,188.079,-1,23,9
2024-06-02T23:00:00Z,2024,154,23,9.47704e-13,7.78308e-13,360,496154,-32.9402,20.6385,185,188.079,-4,23,9
2024-06-03T00:00:00Z,2024,155,0,9.53094e-13,1.29519e-12,360,483664,22.3411,14.9736,191.4,188.384,-2,17,6
2024-06-03T01:00:00Z,2024,155,1,9.52482e-13,6.23729e-13,360,493012,4.15926,3.31472,191.4,188.384,0,17,6
2024-06-03T02:00:00Z,2024,155,2,9.63947e-13,1.02439e-12,360,494767,-28.0943,15.817,191.4,188.384,1,17,6
2024-06-03T03:00:00Z,2024,155,3,9.80264e-13,1.29217e-12,360,480662,31.4165,14.2005,191.4,188.384,-2,10,4
2024-06-03T04:00:00Z,2024,155,4,1.00888e-12,5.4239e-13,360,496540,-14.3133,3.14673,191.4,188.384,0,10,4
2024-06-03T05:00:00Z,2024,155,5,1.03538e-12,1.27477e-12,360,492471,-14.1385,15.4166,191.4,188.384,0,10,4
2024-06-03T06:00:00Z,2024,155,6,1.04559e-12,1.19348e-12,360,481924,31.3901,4.3493,191.4,188.384,1,13,5
2024-06-03T07:00:00Z,2024,155,7,1.06413e-12,6.67692e-13,360,497245,-28.1881,2.75544,191.4,188.384,0,13,5
2024-06-03T08:00:00Z,2024,155,8,1.08543e-12,1.44384e-12,360,488644,4.29681,15.2599,191.4,188.384,-6,13,5
2024-06-03T09:00:00Z,2024,155,9,1.08179e-12,9.74611e-13,360,486971,22.2536,3.599,191.4,188.384,-7,17,6
2024-06-03T10:00:00Z,2024,155,10,1.09961e-12,9.15445e-13,360,496359,-32.9465,21.8558,191.4,188.384,-7,17,6
2024-06-03T11:00:00Z,2024,155,11,1.10382e-12,1.48872e-12,360,483877,21.6576,14.9524,191.4,188.384,-8,17,6
2024-06-03T12:00:00Z,2024,155,12,1.11672e-12,7.84809e-13,360,492653,5.0656,3.28351,191.4,188.384,-8,17,6
2024-06-03T13:00:00Z,2024,155,13,1.10932e-12,1.12812e-12,360,494952,-28.5485,15.8106,191.4,188.384,-8,17,6
2024-06-03T14:00:00Z,2024,155,14,1.12388e-12,1.48959e-12,360,480700,31.1816,14.2612,191.4,188.384,-7,17,6
2024-06-03T15:00:00Z,2024,155,15,1.11876e-12,6.15962e-13,360,496337,-13.4065,3.15203,191.4,188.384,-6,13,5
2024-06-03T16:00:00Z,2024,155,16,1.12373e-12,1.36768e-12,360,492716,-15.0351,15.4246,191.4,188.384,-5,13,5
2024-06-03T17:00:00Z,2024,155,17,1.08886e-12,1.26066e-12,360,481659,31.6036,4.42287,191.4,188.384,-4,13,5
2024-06-03T18:00:00Z,2024,155,18,1.08232e-12,6.82358e-13,360,497227,-27.7172,2.74679,191.4,188.384,-2,20,7
2024-06-03T19:00:00Z,2024,155,19,1.06334e-12,1.37875e-12,360,488888,3.38479,15.2282,191.4,188.384,1,20,7
2024-06-03T20:00:00Z,2024,155,20,1.07334e-12,1.01991e-12,360,486584,22.9192,3.57824,191.4,188.384,4,20,7
2024-06-03T21:00:00Z,2024,155,21,1.08077e-12,8.67323e-13,360,496387,-32.9256,22.9671,191.4,188.384,2,43,32
2024-06-03T22:00:00Z,2024,155,22,1.09886e-12,1.4701e-12,360,484208,20.9513,14.9311,191.4,188.384,5,43,32
2024-06-03T23:00:00Z,2024,155,23,1.09509e-12,7.70098e-13,360,492296,5.98004,3.25204,191.4,188.384,-12,43,32
2024-06-04T00:00:00Z,2024,156,0,1.12076e-12,1.15183e-12,360,495117,-28.9821,15.8066,198,188.881,-8,23,9
2024-06-04T01:00:00Z,2024,156,1,1.14996e-12,1.49297e-12,360,480779,30.9236,14.3079,198,188.881,-6,23,9
2024-06-04T02:00:00Z,2024,156,2,1.15738e-12,6.73524e-13,360,496110,-12.4939,3.1375,198,188.881,-2,23,9
2024-06-04T03:00:00Z,2024,156,3,1.20602e-12,1.44348e-12,360,493043,-15.9193,15.4149,198,188.881,0,27,12
2024-06-04T04:00:00Z,2024,156,4,1.26888e-12,1.4554e-12,360,481333,31.7933,4.52259,198,188.881,-6,27,12
2024-06-04T05:00:00Z,2024,156,5,1.30355e-12,8.67588e-13,360,497191,-27.223,2.73613,198,188.881,-7,27,12
2024-06-04T06:00:00Z,2024,156,6,1.31191e-12,1.68368e-12,360,489195,2.46877,15.1966,198,188.881,-14,20,7
2024-06-04T07:00:00Z,2024,156,7,1.29011e-12,1.17949e-12,360,486119,23.5623,3.55807,198,188.881,-12,20,7
2024-06-04T08:00:00Z,2024,156,8,1.34141e-12,1.1088e-12,360,496539,-32.8856,23.8286,198,188.881,-18,20,7
2024-06-04T09:00:00Z,2024,156,9,1.3874e-12,1.85059e-12,360,484418,20.2148,14.9095,198,188.881,-23,20,7
2024-06-04T10:00:00Z,2024,156,10,1.36036e-12,9.79188e-13,360,491936,6.8937,3.22175,198,188.881,-22,20,7
2024-06-04T11:00:00Z,2024,156,11,1.3131e-12,1.35066e-12,360,495351,-29.3981,15.8067,198,188.881,-19,20,7
2024-06-04T12:00:00Z,2024,156,12,1.26675e-12,1.64173e-12,360,480805,30.6403,14.3422,198,188.881,-15,10,4
2024-06-04T13:00:00Z,2024,156,13,1.27137e-12,7.90158e-13,360,495905,-11.5768,3.11498,198,188.881,-16,10,4
2024-06-04T14:00:00Z,2024,156,14,1.24376e-12,1.45192e-12,360,493277,-16.7848,15.3985,198,188.881,-20,10,4
2024-06-04T15:00:00Z,2024,156,15,1.21175e-12,1.42001e-12,360,481163,31.9648,4.65451,198,188.881,-18,7,3
2024-06-04T16:00:00Z,2024,156,16,1.18184e-12,7.39736e-13,360,497082,-26.7013,2.72301,198,188.881,-17,7,3
